Order_ID,Product_ID,Sales,Quantity,discount,profit,payment_type,payment_installments
CA-2017-158967,FUR-FU-10001940,19.104,?,0.2,5.7312,credit_card,8
CA-2014-126361,OFF-AR-10000896,16.4,5,0.0,4.264,credit_card,1
US-2016-131149,OFF-AR-10002135,154.24,?,0.2,17.352,credit_card,5
CA-2015-141040,OFF-PA-10002245,23.92,?,0.0,10.764,credit_card,4
CA-2016-156503,TEC-AC-10002473,22.704,1,0.2,5.9598,credit_card,4
US-2014-155894,OFF-ST-10004804,123.552,3,0.2,-29.3436,credit_card,2
CA-2015-109638,TEC-AC-10004571,899.91,9,0.0,377.9622,credit_card,NULL
CA-2016-111143,OFF-AP-10001947,54.96,3,0.0,15.9384,credit_card,8
CA-2014-138436,TEC-AC-10002323,66.3,3,0.0,8.619,credit_card,5
CA-2016-134516,FUR-CH-10002880,98.392,1,0.2,-11.0691,credit_card,10
CA-2016-136287,OFF-LA-10003148,18.9,3,0.0,8.694,credit_card,3
CA-2017-166436,FUR-CH-10000785,977.292,6,0.1,173.7408,credit_card,6
CA-2017-144036,OFF-AR-10000122,35.712,8,0.2,2.232,credit_card,1
CA-2015-130890,FUR-TA-10002903,1038.84,5,0.2,51.942,credit_card,8
CA-2015-109337,TEC-MA-10002930,83.9,2,0.0,22.653,credit_card,10
CA-2017-147228,OFF-ST-10000046,258.48,?,0.2,-3.231,credit_card,8
US-2017-169320,OFF-AR-10003602,11.68,2,0.0,5.4896,credit_card,6
CA-2017-121293,FUR-TA-10001771,138.588,1,0.4,-34.647,credit_card,NULL
CA-2015-106978,OFF-EN-10004483,12.536,1,0.2,4.2309,credit_card,1
CA-2016-104157,FUR-TA-10004915,2430.08,8,0.0,388.8128,credit_card,NULL
CA-2017-146920,OFF-PA-10001461,26.72,5,0.2,9.352,credit_card,8
CA-2016-109666,OFF-AR-10004022,71.96,2,0.0,17.99,credit_card,1
CA-2016-165848,FUR-FU-10003878,61.12,?,0.0,20.7808,credit_card,3
US-2015-103471,FUR-BO-10002613,590.058,7,0.7,-786.744,credit_card,2
CA-2014-138240,OFF-AR-10002135,144.6,?,0.0,41.934,credit_card,4
CA-2014-143210,FUR-FU-10002268,9.82,2,0.0,3.2406,credit_card,5
CA-2014-131450,FUR-FU-10001979,327.76,8,0.0,91.7728,credit_card,NULL
CA-2014-153983,TEC-PH-10004586,575.92,2,0.2,71.99,credit_card,6
CA-2015-121405,TEC-PH-10002890,180.96,5,0.2,13.572,credit_card,9
CA-2017-156958,TEC-PH-10000148,31.176,3,0.2,-7.0146,credit_card,1
CA-2016-163804,TEC-PH-10000441,629.95,5,0.0,176.386,credit_card,3
CA-2016-140018,FUR-FU-10001876,77.952,3,0.2,15.5904,credit_card,6
CA-2016-103947,OFF-FA-10003112,31.56,5,0.2,9.8625,credit_card,NULL
CA-2015-108532,TEC-PH-10001750,131.98,2,0.0,35.6346,credit_card,2
CA-2017-140536,OFF-AR-10001545,7.04,4,0.0,2.0416,credit_card,4
CA-2014-120852,OFF-AP-10001563,19.432,2,0.8,-49.5516,credit_card,1
US-2015-130512,OFF-BI-10004519,99.588,2,0.7,-82.99,credit_card,NULL
CA-2016-108224,TEC-AC-10003832,185.528,?,0.2,48.7011,credit_card,9
CA-2014-166863,OFF-PA-10000587,11.648,2,0.2,4.0768,credit_card,2
CA-2016-101791,FUR-FU-10003247,25.176,?,0.6,-33.3582,credit_card,4
CA-2017-169054,FUR-FU-10001488,254.352,3,0.2,0.0,credit_card,2
CA-2014-125997,FUR-BO-10002213,801.568,2,0.2,-10.0196,credit_card,NULL
CA-2015-156482,OFF-AR-10001022,5.68,?,0.0,1.7608,voucher,1
CA-2017-123967,OFF-BI-10001308,25.12,5,0.2,7.85,credit_card,2
CA-2016-160108,FUR-BO-10003450,405.86,7,0.0,32.4688,credit_card,3
US-2017-125647,OFF-AP-10000390,73.176,?,0.8,-197.5752,credit_card,2
CA-2014-101602,TEC-PH-10000169,40.68,3,0.2,-9.153,credit_card,NULL
CA-2016-125794,TEC-AC-10003399,36.24,1,0.0,15.2208,credit_card,4
CA-2017-123239,FUR-FU-10001602,91.032,3,0.2,-2.2758,credit_card,10
US-2015-166520,OFF-PA-10000501,80.88,3,0.0,39.6312,,1
CA-2015-163965,FUR-BO-10001337,290.352,3,0.2,-36.294,credit_card,3
CA-2016-125738,OFF-PA-10003001,60.12,9,0.0,28.8576,credit_card,1
CA-2014-157784,TEC-AC-10003911,479.97,3,0.0,163.1898,credit_card,3
CA-2016-158778,FUR-FU-10000260,58.248,9,0.2,11.6496,credit_card,1
US-2014-117170,OFF-PA-10000682,4.624,1,0.2,1.6762,credit_card,2
CA-2014-114314,OFF-LA-10000240,7.31,1,0.0,3.4357,credit_card,3
CA-2016-146374,OFF-EN-10004483,109.69,7,0.0,51.5543,credit_card,10
CA-2017-126067,FUR-TA-10000617,1137.75,5,0.0,250.305,credit_card,10
US-2014-107699,OFF-BI-10001249,57.42,9,0.0,26.4132,credit_card,NULL
CA-2017-143861,FUR-FU-10001546,17.088,2,0.2,1.068,credit_card,3
CA-2016-137848,OFF-EN-10001137,16.52,4,0.0,7.5992,credit_card,8
CA-2017-136651,FUR-FU-10002445,66.36,7,0.0,26.544,credit_card,2
CA-2014-110611,OFF-ST-10000642,83.92,5,0.2,-13.637,credit_card,10
CA-2015-102876,TEC-PH-10002680,791.964,6,0.4,-131.994,credit_card,3
US-2016-112970,OFF-AR-10003829,9.84,3,0.0,2.8536,credit_card,10
CA-2017-129357,OFF-SU-10004498,64.4,5,0.0,1.932,credit_card,10
US-2014-117968,OFF-AR-10004165,4.56,2,0.0,2.0064,credit_card,5
CA-2014-116904,OFF-BI-10000301,12.94,2,0.0,6.47,credit_card,10
CA-2015-116092,OFF-PA-10004285,13.36,2,0.0,6.4128,credit_card,5
CA-2016-140081,OFF-PA-10001870,15.552,3,0.2,5.4432,credit_card,1
CA-2014-110639,OFF-PA-10004530,45.92,4,0.0,22.5008,credit_card,10
CA-2016-151372,OFF-BI-10000050,11.68,2,0.2,3.942,credit_card,4
CA-2015-157812,OFF-BI-10000285,14.112,9,0.8,-21.168,credit_card,6
CA-2017-145142,FUR-TA-10001857,210.98,2,0.0,21.098,credit_card,10
CA-2015-110877,OFF-PA-10004621,36.288,7,0.2,12.7008,credit_card,1
US-2015-116981,OFF-ST-10002615,1085.42,?,0.0,282.2092,credit_card,2
CA-2014-102274,TEC-PH-10002923,36.99,1,0.0,9.9873,credit_card,NULL
CA-2016-141082,OFF-LA-10001404,3.69,1,0.0,1.7343,credit_card,3
CA-2014-110786,OFF-LA-10001474,274.77,9,0.0,126.3942,credit_card,1
CA-2014-164749,OFF-LA-10004484,9.912,3,0.2,3.2214,credit_card,1
CA-2015-147690,OFF-ST-10001526,577.584,6,0.2,43.3188,credit_card,NULL
CA-2015-127453,OFF-AP-10002906,3.552,2,0.2,0.444,credit_card,2
CA-2015-144267,OFF-PA-10003657,4.28,1,0.0,1.926,credit_card,3
CA-2016-102813,OFF-PA-10000520,41.472,8,0.2,14.5152,credit_card,NULL
CA-2015-163923,TEC-AC-10000358,151.96,4,0.0,36.4704,credit_card,1
CA-2014-131541,OFF-EN-10000781,48.944,7,0.2,16.5186,credit_card,2
CA-2015-134201,OFF-AR-10002804,14.67,3,0.0,6.0147,credit_card,1
CA-2016-132661,OFF-PA-10000482,379.4,10,0.0,178.318,credit_card,2
CA-2015-163762,OFF-AR-10001915,29.79,3,0.0,12.5118,credit_card,3
CA-2017-129378,OFF-BI-10002012,1.44,1,0.2,0.504,credit_card,2
CA-2014-152254,OFF-PA-10001144,310.688,7,0.2,108.7408,credit_card,3
CA-2016-155516,FUR-BO-10002545,1043.92,4,0.0,271.4192,credit_card,1
CA-2015-130855,OFF-SU-10003936,6.36,?,0.0,0.0636,credit_card,6
CA-2017-102309,OFF-PA-10002005,12.96,2,0.0,6.2208,credit_card,NULL
CA-2015-123456,OFF-AP-10002684,48.632,2,0.8,-121.58,voucher,1
US-2017-134481,FUR-TA-10004915,1488.424,7,0.3,-297.6848,credit_card,3
CA-2015-119627,OFF-AR-10000203,10.272,3,0.2,1.1556,credit_card,5
CA-2015-123232,TEC-PH-10001051,319.968,4,0.2,35.9964,credit_card,2
CA-2015-131856,FUR-FU-10000175,21.968,4,0.6,-15.9268,credit_card,3
CA-2017-108560,OFF-BI-10001107,23.168,2,0.2,7.8192,credit_card,2
US-2017-143175,OFF-ST-10003123,99.87,3,0.0,23.9688,credit_card,5
CA-2017-122693,OFF-AP-10002518,1245.86,7,0.0,361.2994,credit_card,8
CA-2017-154109,OFF-PA-10000157,47.952,3,0.2,16.1838,credit_card,6
CA-2016-120859,OFF-EN-10001335,21.88,2,0.0,10.94,credit_card,2
US-2016-164189,TEC-PH-10003691,403.168,?,0.2,25.198,credit_card,1
CA-2015-153535,OFF-BI-10001031,6.408,4,0.7,-4.9128,credit_card,3
US-2015-120957,OFF-PA-10003953,12.96,2,0.0,6.2208,credit_card,3
CA-2017-169264,OFF-LA-10001613,5.76,2,0.0,2.8224,credit_card,6
CA-2015-150714,OFF-AP-10003287,203.88,5,0.2,20.388,credit_card,10
CA-2017-155698,OFF-AP-10001124,647.84,8,0.0,168.4384,credit_card,4
US-2014-112200,OFF-BI-10002571,9.98,5,0.8,-16.467,credit_card,3
CA-2014-113383,FUR-FU-10001986,254.9,5,0.0,76.47,credit_card,1
CA-2014-168494,FUR-TA-10003473,3610.848,12,0.2,135.4068,credit_card,2
US-2014-144078,TEC-PH-10001580,539.92,5,0.2,47.243,credit_card,5
CA-2017-103478,OFF-BI-10001890,2.864,4,0.8,-4.5824,credit_card,6
CA-2016-148852,FUR-CH-10004860,484.704,6,0.2,-84.8232,credit_card,8
CA-2017-163006,FUR-FU-10003799,14.224,2,0.6,-10.3124,credit_card,3
CA-2016-133340,TEC-PH-10003988,10.9,1,0.0,3.052,credit_card,6
CA-2015-131338,FUR-TA-10002607,382.806,9,0.4,-153.1224,credit_card,10
CA-2016-103919,FUR-FU-10001756,38.08,5,0.6,-29.512,credit_card,1
CA-2015-103177,TEC-PH-10001527,128.85,3,0.0,3.8655,credit_card,1
CA-2016-137729,TEC-PH-10001433,246.168,3,0.2,21.5397,credit_card,3
CA-2016-165470,OFF-PA-10004675,5.08,1,0.2,1.651,credit_card,3
CA-2015-142237,FUR-CH-10003833,341.488,8,0.3,-73.176,credit_card,3
CA-2014-153619,OFF-AR-10001868,6.72,?,0.0,3.36,credit_card,8
CA-2017-104220,OFF-BI-10000301,32.35,5,0.0,16.175,credit_card,7
CA-2017-160962,OFF-ST-10001325,8.384,?,0.2,0.7336,credit_card,2
CA-2016-129280,TEC-AC-10003832,132.52,5,0.2,34.7865,credit_card,6
CA-2017-112956,FUR-FU-10004960,91.92,4,0.0,31.2528,credit_card,1
CA-2014-145576,FUR-FU-10004020,13.128,3,0.2,3.7743,credit_card,1
CA-2017-121293,OFF-SU-10004884,37.752,3,0.2,4.2471,credit_card,3
CA-2017-148929,OFF-ST-10003282,478.08,8,0.0,133.8624,credit_card,1
CA-2016-115224,OFF-ST-10003816,352.38,2,0.0,81.0474,credit_card,1
CA-2017-123043,OFF-BI-10000138,3.744,1,0.2,1.3104,credit_card,8
CA-2017-125367,OFF-BI-10002412,13.92,3,0.2,4.35,credit_card,3
US-2017-169502,OFF-SU-10004115,21.81,3,0.0,5.8887,credit_card,4
CA-2016-147585,FUR-FU-10002597,14.82,3,0.0,6.2244,credit_card,NULL
US-2017-161935,OFF-ST-10003455,62.04,5,0.2,4.653,credit_card,4
CA-2014-123344,OFF-ST-10001713,211.96,?,0.0,8.4784,credit_card,5
CA-2016-138478,OFF-AR-10002240,113.22,3,0.0,29.4372,credit_card,1
CA-2017-107958,OFF-BI-10001787,5.232,?,0.8,-8.1096,credit_card,6
CA-2017-111556,OFF-AR-10004602,68.97,3,0.0,19.3116,credit_card,NULL
US-2016-103674,OFF-PA-10000743,13.36,2,0.0,6.4128,credit_card,NULL
CA-2016-114489,TEC-PH-10000215,384.45,11,0.0,103.8015,credit_card,8
CA-2016-122728,OFF-PA-10004040,17.94,?,0.0,8.7906,credit_card,8
CA-2017-149895,TEC-PH-10002200,258.528,2,0.4,-47.3968,credit_card,10
CA-2017-117156,OFF-EN-10003845,8.856,3,0.2,2.8782,credit_card,2
CA-2017-117457,OFF-PA-10003724,27.15,5,0.0,13.3035,credit_card,8
CA-2015-148495,FUR-FU-10001889,31.56,3,0.0,10.4148,credit_card,4
CA-2016-107328,OFF-AP-10004487,487.92,6,0.0,136.6176,credit_card,5
CA-2017-102379,OFF-AR-10004022,179.9,5,0.0,44.975,credit_card,2
CA-2016-159142,OFF-PA-10001776,27.81,3,0.0,13.0707,credit_card,9
CA-2017-141929,OFF-ST-10002974,217.85,5,0.0,65.355,credit_card,NULL
CA-2016-111416,OFF-BI-10002026,232.4,5,0.2,78.435,credit_card,2
CA-2015-102876,OFF-BI-10004781,9.522,?,0.7,-6.9828,credit_card,6
CA-2014-163552,FUR-FU-10000629,124.11,9,0.0,52.1262,credit_card,5
CA-2015-144274,OFF-AR-10001940,13.12,4,0.0,5.6416,credit_card,5
CA-2017-161459,TEC-PH-10004071,39.96,5,0.2,3.4965,credit_card,5
CA-2017-140494,TEC-AC-10004568,111.96,4,0.0,21.2724,credit_card,4
CA-2014-169642,OFF-ST-10002574,276.28,2,0.0,0.0,credit_card,6
CA-2015-122973,TEC-PH-10002468,135.99,1,0.0,36.7173,credit_card,2
CA-2016-118689,TEC-CO-10004722,17499.95,5,0.0,8399.976,credit_card,3
CA-2015-137302,OFF-AR-10000588,59.52,3,0.0,15.4752,credit_card,10
CA-2014-169649,OFF-PA-10000143,8.448,2,0.2,2.9568,credit_card,2
CA-2014-125612,OFF-PA-10001019,39.96,2,0.0,18.7812,credit_card,1
CA-2016-135265,TEC-CO-10003763,2799.96,?,0.2,944.9865,credit_card,6
CA-2017-161172,OFF-BI-10004654,5.193,3,0.7,-3.462,credit_card,8
US-2014-147606,FUR-FU-10003194,19.3,5,0.6,-14.475,credit_card,2
US-2015-156797,TEC-PH-10004614,138.0,2,0.0,34.5,credit_card,8
CA-2016-131065,OFF-PA-10002479,5.28,1,0.0,2.376,credit_card,10
CA-2016-100993,OFF-ST-10004340,186.54,3,0.0,50.3658,credit_card,1
CA-2016-111913,TEC-PH-10002275,302.384,2,0.2,30.2384,credit_card,1
CA-2016-169824,OFF-AR-10000462,11.2,7,0.0,4.816,credit_card,3
CA-2016-129280,TEC-AC-10002637,431.976,3,0.2,-75.5958,credit_card,8
CA-2016-166772,FUR-BO-10002853,163.88,2,0.0,40.97,credit_card,5
US-2017-125213,OFF-FA-10001561,6.54,3,0.0,2.1582,credit_card,1
CA-2017-140802,TEC-AC-10001998,47.976,3,0.2,8.3958,credit_card,4
CA-2015-115938,OFF-BI-10001543,143.96,4,0.0,69.1008,credit_card,2
CA-2015-113145,TEC-PH-10001527,42.95,1,0.0,1.2885,credit_card,10
CA-2016-139689,OFF-BI-10004781,38.088,4,0.7,-27.9312,credit_card,6
CA-2017-152961,OFF-PA-10004675,12.7,2,0.0,5.842,credit_card,1
CA-2015-133242,OFF-ST-10003716,450.04,2,0.0,58.5052,credit_card,3
CA-2016-153661,OFF-LA-10004689,26.01,?,0.0,12.2247,credit_card,NULL
CA-2015-136420,OFF-LA-10002762,50.12,?,0.0,23.5564,credit_card,5
CA-2014-100391,OFF-PA-10001471,14.62,2,0.0,6.7252,credit_card,NULL
CA-2017-154109,FUR-CH-10003774,127.372,2,0.3,-30.9332,credit_card,1
US-2016-116365,TEC-AC-10002217,30.08,2,0.2,-5.264,credit_card,10
CA-2017-121125,TEC-PH-10001619,156.792,1,0.2,17.6391,credit_card,10
CA-2015-115693,OFF-AR-10003582,56.3,2,0.0,15.764,credit_card,5
CA-2017-155705,FUR-CH-10000015,866.4,4,0.0,225.264,credit_card,2
US-2014-135972,TEC-CO-10002313,1799.97,3,0.0,701.9883,credit_card,NULL
CA-2014-154641,OFF-ST-10004459,375.34,1,0.0,18.767,,1
CA-2014-105893,OFF-ST-10004186,665.88,6,0.0,13.3176,,8
CA-2015-149650,FUR-CH-10003956,454.272,8,0.2,-73.8192,credit_card,2
CA-2017-158344,TEC-AC-10002006,63.96,4,0.0,19.8276,,1
CA-2014-145317,OFF-AR-10003183,8.016,3,0.2,1.002,credit_card,1
CA-2017-128755,OFF-PA-10000726,9.11,?,0.0,4.0995,credit_card,4
CA-2015-168809,OFF-BI-10000315,3.798,1,0.8,-6.0768,credit_card,2
CA-2017-121580,OFF-AP-10001564,465.16,2,0.0,120.9416,credit_card,3
CA-2015-121188,TEC-PH-10003589,43.176,3,0.2,15.1116,credit_card,3
CA-2014-110849,OFF-FA-10000134,11.62,2,0.0,3.6022,credit_card,6
US-2014-158400,OFF-BI-10002353,49.408,4,0.2,18.528,credit_card,2
CA-2014-151708,FUR-FU-10001602,121.376,4,0.2,-3.0344,credit_card,2
CA-2014-140816,TEC-AC-10001539,447.944,7,0.2,89.5888,credit_card,3
US-2016-125402,OFF-LA-10003923,29.6,2,0.0,14.8,credit_card,NULL
US-2017-161935,TEC-PH-10000560,1889.946,9,0.4,-377.9892,credit_card,2
CA-2014-109904,OFF-AR-10004999,17.94,3,0.0,4.485,credit_card,3
US-2016-152415,FUR-FU-10004864,191.82,3,0.0,61.3824,credit_card,8
US-2016-163881,TEC-AC-10003033,659.9,2,0.0,217.767,credit_card,2
US-2015-163433,OFF-AR-10003373,74.352,3,0.2,6.5058,credit_card,NULL
CA-2015-117772,OFF-ST-10003994,353.88,6,0.0,17.694,credit_card,1
CA-2015-103870,FUR-BO-10002853,131.104,2,0.2,8.194,credit_card,5
US-2016-113985,FUR-FU-10003026,14.52,3,0.0,5.6628,credit_card,2
CA-2015-117086,FUR-BO-10004834,4404.9,5,0.0,1013.127,credit_card,1
CA-2015-104346,OFF-PA-10001166,85.056,3,0.2,28.7064,credit_card,NULL
US-2017-131961,OFF-AR-10004441,13.248,4,0.2,3.6432,credit_card,5
CA-2014-141726,OFF-PA-10002230,19.92,4,0.0,9.7608,credit_card,NULL
CA-2016-159940,FUR-CH-10000785,253.372,2,0.3,-14.4784,credit_card,2
CA-2017-143378,FUR-FU-10004864,409.216,8,0.2,61.3824,credit_card,4
CA-2017-122490,FUR-CH-10001215,2404.704,6,0.2,150.294,credit_card,8
CA-2017-148691,TEC-PH-10000576,136.99,1,0.0,36.9873,credit_card,3
CA-2016-132997,OFF-ST-10003479,116.82,3,0.0,5.841,credit_card,2
CA-2015-112130,OFF-PA-10002230,7.968,2,0.2,2.8884,credit_card,2
CA-2016-105662,TEC-PH-10001198,177.48,3,0.2,19.9665,credit_card,4
CA-2016-109869,OFF-BI-10000315,28.485,5,0.7,-20.889,credit_card,1
CA-2016-113817,OFF-BI-10004002,27.68,?,0.2,9.688,credit_card,10
CA-2017-130106,OFF-AR-10003651,9.84,3,0.0,2.8536,credit_card,NULL
CA-2014-145254,OFF-SU-10004664,40.7,5,0.0,11.803,credit_card,3
CA-2016-145135,TEC-AC-10003447,59.97,3,0.0,14.9925,credit_card,10
CA-2016-123533,FUR-BO-10001619,339.92,5,0.2,8.498,credit_card,1
CA-2017-121048,OFF-BI-10004022,4.448,2,0.2,1.4456,credit_card,1
CA-2014-120096,OFF-PA-10001977,177.536,?,0.2,62.1376,credit_card,2
CA-2016-157749,FUR-TA-10002607,177.225,5,0.5,-120.513,credit_card,NULL
CA-2016-168354,OFF-BI-10004826,49.53,3,0.0,23.7744,credit_card,1
CA-2015-151785,OFF-FA-10000611,7.104,6,0.2,2.4864,credit_card,5
CA-2015-121720,OFF-BI-10004593,78.6,5,0.7,-62.88,credit_card,3
CA-2014-141313,OFF-AP-10002651,1737.18,6,0.0,503.7822,credit_card,NULL
CA-2017-150959,OFF-LA-10001045,10.44,5,0.2,3.393,credit_card,5
US-2016-124163,FUR-FU-10000755,68.64,11,0.0,17.16,credit_card,1
CA-2017-100111,FUR-CH-10003846,272.646,3,0.1,18.1764,credit_card,2
CA-2017-100902,TEC-AC-10003174,431.16,5,0.2,107.79,credit_card,NULL
CA-2017-164756,OFF-PA-10003228,244.55,5,0.0,114.9385,credit_card,3
CA-2015-133585,OFF-AR-10003696,55.328,2,0.2,6.2244,credit_card,5
US-2014-161613,FUR-CH-10003746,674.058,3,0.3,-19.2588,credit_card,3
US-2017-120418,OFF-AR-10001955,15.872,1,0.2,1.984,credit_card,10
US-2015-156496,TEC-PH-10004188,139.944,7,0.2,-31.4874,credit_card,2
CA-2016-139381,TEC-PH-10004924,29.56,4,0.0,7.9812,credit_card,5
CA-2015-126557,OFF-BI-10003314,1.928,2,0.8,-2.9884,credit_card,2
CA-2017-134152,TEC-AC-10004510,98.16,6,0.0,9.816,credit_card,2
CA-2016-133550,OFF-AP-10001005,283.14,4,0.1,72.358,credit_card,6
CA-2015-167745,FUR-FU-10001591,24.4,2,0.0,10.248,credit_card,5
CA-2015-128993,TEC-AC-10004209,21.98,2,0.0,8.5722,credit_card,10
CA-2015-133445,FUR-BO-10003660,66.294,1,0.7,-103.8606,credit_card,1
CA-2014-118976,OFF-BI-10001628,20.86,2,0.0,9.387,credit_card,5
US-2016-163538,TEC-AC-10002006,47.97,?,0.0,14.8707,credit_card,10
CA-2016-109176,OFF-EN-10003134,9.344,1,0.2,3.504,credit_card,5
CA-2017-106859,TEC-PH-10004531,140.736,8,0.2,49.2576,credit_card,2
CA-2016-107783,OFF-BI-10000545,1369.764,6,0.7,-913.176,credit_card,8
US-2017-104661,OFF-BI-10001098,4.276,1,0.8,-6.6278,credit_card,3
CA-2017-100636,OFF-ST-10004123,272.94,3,0.0,0.0,credit_card,10
CA-2017-102974,OFF-AR-10004956,16.74,3,0.0,4.8546,credit_card,5
CA-2017-120376,FUR-TA-10004534,411.8,2,0.0,70.006,credit_card,6
CA-2014-162775,OFF-ST-10000025,572.58,6,0.0,34.3548,credit_card,4
CA-2016-142398,FUR-CH-10001545,638.288,7,0.2,-31.9144,credit_card,10
US-2017-160759,FUR-CH-10002961,63.686,1,0.3,-9.098,credit_card,2
CA-2017-168389,FUR-TA-10004289,721.875,6,0.45,-420.0,credit_card,2
CA-2016-145982,OFF-PA-10000675,122.97,3,0.0,60.2553,credit_card,8
US-2016-100405,OFF-AR-10000390,8.26,?,0.0,3.7996,credit_card,2
CA-2014-166989,OFF-PA-10004470,11.36,2,0.0,5.2256,credit_card,2
US-2014-151015,OFF-PA-10002581,322.192,13,0.2,100.685,credit_card,1
US-2016-117037,OFF-PA-10000791,30.528,8,0.2,9.54,credit_card,8
CA-2017-122595,TEC-AC-10000474,227.976,3,0.2,28.497,credit_card,2
CA-2014-140858,FUR-CH-10001394,1228.465,5,0.3,0.0,credit_card,2
US-2014-118486,OFF-SU-10004498,10.304,1,0.2,-2.1896,credit_card,5
US-2016-108504,OFF-PA-10001289,348.84,9,0.0,170.9316,credit_card,NULL
CA-2016-154018,OFF-PA-10000551,8.288,2,0.2,3.0044,credit_card,3
CA-2014-124618,TEC-CO-10004202,479.984,2,0.2,89.997,credit_card,4
CA-2016-125850,OFF-LA-10004484,20.65,5,0.0,9.499,credit_card,3
CA-2015-105221,OFF-FA-10001135,3.168,?,0.2,-0.7128,credit_card,1
CA-2016-135636,OFF-ST-10000676,387.72,5,0.2,-67.851,credit_card,8
US-2017-112347,FUR-FU-10001488,508.704,6,0.2,0.0,credit_card,4
US-2014-105767,OFF-AR-10001246,21.168,9,0.2,2.3814,credit_card,7
CA-2017-141201,FUR-BO-10001519,148.257,3,0.15,15.6978,credit_card,1
CA-2016-108987,FUR-BO-10004834,2396.2656,4,0.32,-317.1528,credit_card,2
CA-2016-163594,FUR-CH-10000225,194.352,?,0.2,-36.441,credit_card,3
CA-2017-111262,OFF-PA-10001937,15.552,3,0.2,5.4432,credit_card,6
US-2017-123463,OFF-AR-10001118,13.48,4,0.0,5.9312,credit_card,3
CA-2014-140228,OFF-LA-10001613,6.912,3,0.2,2.5056,credit_card,1
CA-2017-169894,OFF-ST-10000060,415.872,8,0.2,-41.5872,credit_card,7
CA-2016-168081,TEC-AC-10003174,258.696,3,0.2,64.674,credit_card,10
CA-2017-154501,OFF-AR-10002804,9.78,2,0.0,4.0098,credit_card,10
CA-2014-162278,TEC-PH-10000526,383.96,5,0.2,38.396,credit_card,1
CA-2014-146283,FUR-CH-10004287,966.7,5,0.3,-13.81,credit_card,4
CA-2016-102561,OFF-PA-10004971,18.496,4,0.2,6.7048,credit_card,1
US-2016-152051,OFF-BI-10004781,38.088,4,0.7,-27.9312,credit_card,1
CA-2014-141796,TEC-PH-10001578,1214.85,3,0.0,352.3065,credit_card,10
US-2014-110674,FUR-CH-10000225,129.568,?,0.2,-24.294,credit_card,3
CA-2016-108875,OFF-ST-10001370,511.056,9,0.2,-95.823,credit_card,NULL
US-2015-168914,OFF-AP-10000358,20.768,8,0.8,-52.9584,credit_card,1
CA-2017-110905,OFF-PA-10002586,24.9,5,0.0,11.703,credit_card,6
US-2016-127425,TEC-PH-10003442,33.0,6,0.0,8.25,credit_card,8
US-2014-117135,FUR-FU-10004071,104.01,1,0.0,14.5614,credit_card,NULL
CA-2015-153423,OFF-BI-10000545,1217.568,2,0.2,456.588,credit_card,5
US-2017-167402,FUR-BO-10001608,212.94,3,0.0,53.235,credit_card,NULL
CA-2016-117583,OFF-PA-10000100,204.95,5,0.0,100.4255,credit_card,1
CA-2017-104731,TEC-PH-10002660,271.96,4,0.0,67.99,credit_card,1
CA-2016-145548,OFF-ST-10002562,28.14,3,0.0,7.8792,credit_card,8
CA-2017-165841,TEC-PH-10002103,281.97,3,0.0,78.9516,credit_card,NULL
CA-2015-133242,OFF-BI-10004826,33.02,?,0.0,15.8496,credit_card,1
CA-2015-124107,OFF-EN-10003286,57.96,7,0.0,27.2412,credit_card,8
CA-2016-133368,OFF-PA-10004039,89.568,2,0.2,32.4684,credit_card,6
CA-2015-110814,OFF-PA-10004156,22.68,2,0.0,11.1132,credit_card,5
CA-2016-112277,TEC-PH-10003505,519.68,7,0.2,58.464,credit_card,3
CA-2015-115798,TEC-PH-10001819,89.98,2,0.0,43.1904,credit_card,1
CA-2016-119074,OFF-BI-10000962,32.54,2,0.0,15.9446,credit_card,1
US-2016-127971,TEC-PH-10003095,122.92,7,0.2,46.095,credit_card,2
CA-2014-130624,OFF-AP-10001303,59.7,3,0.0,26.865,credit_card,5
US-2016-161683,OFF-BI-10001072,18.192,4,0.7,-14.5536,credit_card,2
CA-2015-109197,OFF-BI-10004632,487.984,2,0.2,152.495,credit_card,5
CA-2017-150910,OFF-AR-10001419,23.128,7,0.2,2.891,credit_card,NULL
US-2017-107636,OFF-LA-10003388,5.76,2,0.0,2.8224,credit_card,NULL
CA-2014-128888,OFF-EN-10003001,604.656,9,0.2,204.0714,credit_card,1
US-2017-152492,FUR-CH-10000155,239.24,1,0.2,23.924,credit_card,3
CA-2016-125206,OFF-ST-10003692,114.46,2,0.0,28.615,credit_card,10
US-2017-153255,FUR-BO-10004218,239.666,2,0.15,14.098,credit_card,1
CA-2014-146528,OFF-PA-10002195,6.48,1,0.0,3.1752,credit_card,1
CA-2016-161669,OFF-LA-10004093,14.62,2,0.0,6.8714,credit_card,10
US-2015-120161,OFF-ST-10001809,646.776,9,0.2,-145.5246,credit_card,10
CA-2014-153913,FUR-CH-10000988,1013.832,9,0.2,101.3832,credit_card,NULL
CA-2016-157336,OFF-BI-10004236,88.08,6,0.0,40.5168,credit_card,4
US-2014-169789,OFF-BI-10004600,551.985,5,0.7,-459.9875,credit_card,2
US-2015-107944,TEC-AC-10000736,239.97,3,0.0,86.3892,credit_card,NULL
CA-2014-100881,TEC-PH-10003273,302.376,3,0.2,22.6782,credit_card,2
