Order_id,Product_id,Sales,Quantity,discount,profit,payment_type,payment_installments
CA-2014-105249,OFF-SU-10001225,7.36,2,0.0,0.1472,credit_card,2
US-2016-110156,OFF-PA-10004735,$10.37,2,0.2,3.6288,credit_card,8
CA-2015-115938,OFF-ST-10001321,15.42,1,0.0,4.1634,?,8
CA-2016-107790,TEC-PH-10004539,151.192,1,0.2,13.2293,credit_card,6
CA-2016-128818,FUR-FU-10001940,63.68,8,0.0,28.0192,credit_card,4
CA-2014-136567,OFF-BI-10003982,62.31,3,0.0,29.2857,credit_card,6
CA-2016-116974,TEC-PH-10004897,23.976,4,0.4,-15.5844,credit_card,2
CA-2014-126760,FUR-CH-10003312,674.352,3,0.2,-109.5822,credit_card,8
CA-2017-144862,OFF-EN-10003040,104.68,5,0.2,35.3295,credit_card,3
CA-2014-128622,OFF-SU-10001574,10.95,3,0.0,3.285,credit_card,3
CA-2017-169411,FUR-FU-10001602,37.93,1,0.0,6.8274,credit_card,2
CA-2017-101483,TEC-PH-10003442,22.0,5,0.2,1.375,credit_card,7
CA-2017-165491,TEC-AC-10000358,$265.93,7,0.0,63.8232,credit_card,2
CA-2017-148922,OFF-BI-10003476,45.84,8,0.0,22.0032,?,8
CA-2016-103128,OFF-AR-10003394,14.112,6,0.2,1.2348,credit_card,4
CA-2014-149958,FUR-FU-10001756,45.696,3,0.2,5.1408,?,2
US-2016-105578,OFF-BI-10001670,22.62,2,0.7,-15.08,credit_card,2
US-2017-160836,OFF-AP-10001626,1.556,2,0.8,-4.2012,credit_card,6
CA-2017-151981,OFF-AR-10000380,$227.88,6,0.0,68.364,credit_card,3
US-2014-134971,OFF-BI-10003982,12.462,3,0.8,-20.5623,credit_card,3
CA-2014-168158,OFF-BI-10001759,6.096,2,0.2,2.2098,credit_card,2
CA-2016-124100,FUR-CH-10003817,327.996,6,0.1,54.666,credit_card,4
US-2017-163790,OFF-EN-10001335,76.58,7,0.0,38.29,?,1
US-2017-109484,OFF-BI-10004738,5.682,1,0.7,-3.788,credit_card,3
CA-2015-139850,FUR-FU-10003623,$43.30,2,0.2,4.3296,?,3
CA-2017-119578,OFF-SU-10003505,$695.16,6,0.0,34.758,credit_card,2
CA-2017-108070,OFF-ST-10004804,205.92,4,0.0,2.0592,credit_card,6
CA-2017-121741,OFF-ST-10004459,750.68,2,0.0,37.534,credit_card,3
CA-2016-148698,OFF-AR-10004022,86.352,3,0.2,5.397,credit_card,10
CA-2017-141481,OFF-AP-10004532,$61.44,3,0.0,16.5888,credit_card,8
CA-2017-162572,OFF-AR-10001547,10.608,6,0.2,0.9282,credit_card,1
CA-2014-169061,OFF-BI-10001617,49.632,6,0.2,16.7508,credit_card,5
CA-2016-116526,OFF-AP-10002457,376.74,4,0.1,71.162,?,1
CA-2015-162201,OFF-PA-10001215,$42.24,10,0.2,13.2,?,5
US-2017-156356,OFF-BI-10001107,$2.90,1,0.8,-4.7784,credit_card,1
CA-2017-100111,TEC-PH-10002885,1299.66,2,0.0,350.9082,credit_card,1
CA-2016-136126,OFF-SU-10000898,69.5,5,0.0,20.155,credit_card,5
CA-2015-156853,OFF-PA-10003656,184.66,7,0.0,84.9436,credit_card,2
US-2015-123218,TEC-AC-10000736,$255.97,4,0.2,51.1936,credit_card,1
US-2017-120089,OFF-AP-10003779,663.936,4,0.2,82.992,credit_card,1
CA-2016-144785,OFF-AR-10001573,6.99,3,0.0,2.0271,credit_card,4
CA-2017-104731,FUR-BO-10003441,302.94,3,0.0,69.6762,credit_card,1
CA-2017-113530,OFF-AR-10001315,3.52,2,0.0,1.0208,credit_card,2
US-2017-109253,OFF-AR-10000203,17.12,4,0.0,4.9648,credit_card,6
CA-2016-150483,FUR-CH-10000422,$191.08,3,0.3,-38.2158,credit_card,3
CA-2016-160129,FUR-FU-10002088,14.368,2,0.2,3.9512,credit_card,10
CA-2014-119144,FUR-BO-10004015,305.9745,3,0.15,25.1979,credit_card,5
CA-2014-143336,TEC-PH-10001949,213.48,3,0.2,16.011,?,2
CA-2016-132549,OFF-ST-10001325,73.36,7,0.0,19.8072,credit_card,2
CA-2017-144484,OFF-AP-10004487,406.6,5,0.0,113.848,credit_card,2
CA-2014-150329,FUR-FU-10003724,$46.87,7,0.2,3.5154,credit_card,8
CA-2015-140144,FUR-FU-10002253,257.64,6,0.0,100.4796,credit_card,1
CA-2015-135391,OFF-LA-10001074,$40.10,4,0.2,13.5324,credit_card,5
CA-2017-146192,OFF-ST-10003716,$675.06,3,0.0,87.7578,credit_card,2
CA-2017-127313,FUR-FU-10003798,79.12,5,0.2,13.846,credit_card,9
US-2017-165456,FUR-CH-10003981,1079.316,6,0.3,-15.4188,credit_card,1
CA-2016-117919,OFF-ST-10003572,14.16,1,0.2,1.062,credit_card,7
CA-2016-109953,FUR-FU-10000073,30.8,4,0.0,10.164,?,8
CA-2015-107902,OFF-ST-10001837,470.36,11,0.0,122.2936,voucher,6
CA-2016-169957,OFF-PA-10004040,29.9,5,0.0,14.651,credit_card,1
CA-2014-164182,FUR-FU-10001057,31.984,2,0.2,1.1994,credit_card,10
CA-2015-113404,FUR-CH-10003312,1348.704,6,0.2,-219.1644,credit_card,5
CA-2017-104108,OFF-AR-10000817,12.16,5,0.2,2.128,credit_card,7
US-2015-131842,FUR-CH-10004477,97.424,2,0.2,10.9602,credit_card,7
CA-2014-168494,FUR-TA-10004619,764.688,6,0.2,95.586,credit_card,1
CA-2014-101560,FUR-FU-10003773,397.6,5,0.0,43.736,credit_card,3
CA-2015-164084,FUR-TA-10003569,481.176,2,0.4,-120.294,?,1
CA-2017-125269,OFF-ST-10004123,$72.78,1,0.2,-18.196,?,4
CA-2017-104885,FUR-BO-10003660,441.96,2,0.0,101.6508,credit_card,1
CA-2017-117947,FUR-FU-10000521,$88.02,3,0.0,27.2862,credit_card,4
CA-2016-155439,OFF-PA-10000029,25.92,4,0.0,12.4416,credit_card,10
CA-2014-137274,FUR-TA-10001889,890.841,3,0.3,-152.7156,credit_card,1
CA-2015-166492,OFF-ST-10002214,22.58,2,0.0,5.8708,credit_card,4
CA-2017-115777,OFF-PA-10000552,19.44,3,0.0,9.3312,credit_card,5
CA-2016-169103,TEC-PH-10001530,1363.96,5,0.2,85.2475,credit_card,4
CA-2017-121559,OFF-BI-10002072,17.38,2,0.0,8.69,credit_card,1
US-2014-157021,OFF-BI-10000042,17.088,4,0.2,5.5536,?,2
US-2016-146710,OFF-PA-10002615,3.528,1,0.2,1.1466,credit_card,2
CA-2015-169397,FUR-FU-10000087,$72.70,4,0.2,19.0848,credit_card,1
US-2016-160528,TEC-AC-10002842,$666.40,7,0.2,-33.32,credit_card,10
CA-2015-151253,TEC-PH-10002923,88.776,3,0.2,7.7679,credit_card,6
CA-2016-112123,OFF-BI-10001071,447.86,7,0.0,219.4514,credit_card,1
CA-2017-121300,OFF-PA-10002606,8.448,2,0.2,2.64,credit_card,8
CA-2014-154158,OFF-PA-10001295,45.528,3,0.2,15.9348,credit_card,3
US-2014-148838,FUR-TA-10001950,$1071.58,4,0.4,-553.6476,credit_card,2
CA-2017-152261,OFF-BI-10002353,$18.53,4,0.7,-12.352,credit_card,2
CA-2016-116337,FUR-FU-10002030,44.46,5,0.6,-17.784,credit_card,1
CA-2017-100230,TEC-PH-10004522,$116.98,2,0.0,29.245,credit_card,10
CA-2014-160094,OFF-ST-10000585,826.0,5,0.0,214.76,credit_card,6
CA-2016-129714,OFF-BI-10004995,4355.168,4,0.2,1415.4296,credit_card,5
US-2016-141264,OFF-AP-10002534,58.924,1,0.8,-153.2024,credit_card,2
CA-2016-134334,FUR-FU-10003274,$10.56,6,0.0,4.6464,credit_card,10
CA-2017-120719,OFF-BI-10002103,$34.76,5,0.2,11.297,credit_card,3
CA-2017-159226,FUR-BO-10004709,$344.98,7,0.15,28.4102,credit_card,1
CA-2016-157749,FUR-FU-10004351,11.688,3,0.6,-4.6752,credit_card,10
CA-2017-141992,OFF-ST-10003656,153.584,2,0.2,-32.6366,credit_card,5
CA-2015-136105,OFF-ST-10002444,24.56,2,0.0,6.8768,credit_card,6
CA-2015-130022,OFF-LA-10002787,3.75,1,0.0,1.8,credit_card,2
CA-2016-152555,TEC-PH-10001254,812.736,8,0.2,60.9552,?,1
CA-2014-144414,FUR-FU-10003981,$6.24,3,0.0,2.6208,credit_card,8
CA-2017-157931,OFF-PA-10000474,106.32,3,0.0,49.9704,credit_card,5
CA-2017-119284,FUR-TA-10004152,120.96,2,0.4,-28.224,credit_card,8
US-2016-134488,FUR-CH-10003199,155.372,2,0.3,-13.3176,credit_card,5
CA-2015-108665,TEC-PH-10004188,124.95,5,0.0,2.499,credit_card,3
CA-2015-104129,TEC-PH-10003800,105.98,2,0.0,1.0598,?,5
CA-2014-104563,OFF-AR-10000390,20.65,5,0.0,9.499,credit_card,10
US-2017-132031,TEC-AC-10002473,45.408,2,0.2,11.9196,?,7
US-2017-145863,OFF-BI-10002049,2.934,3,0.8,-4.9878,credit_card,1
CA-2014-161249,OFF-FA-10004838,4.464,3,0.2,-0.9486,credit_card,1
CA-2016-116526,OFF-AR-10004999,11.96,2,0.0,2.99,credit_card,3
CA-2017-111332,OFF-AR-10001374,25.92,4,0.0,8.2944,credit_card,6
CA-2016-139549,FUR-CH-10001802,387.136,4,0.2,4.8392,credit_card,4
CA-2017-112473,OFF-ST-10002182,$50.14,3,0.2,-11.2806,?,2
CA-2017-147207,OFF-AR-10001955,31.744,2,0.2,3.968,credit_card,3
US-2014-158057,OFF-BI-10004410,7.644,4,0.7,-5.8604,credit_card,3
CA-2017-132430,FUR-FU-10003577,45.888,4,0.2,9.1776,credit_card,2
CA-2016-124352,OFF-AP-10002651,868.59,3,0.0,251.8911,credit_card,10
CA-2017-128363,OFF-BI-10001359,$1614.58,6,0.7,-1237.8462,credit_card,1
CA-2016-108056,TEC-PH-10001817,859.2,3,0.2,75.18,?,4
US-2017-110149,OFF-BI-10000014,$3.27,1,0.7,-2.5093,credit_card,1
CA-2015-149601,OFF-ST-10001328,77.55,5,0.0,21.714,?,5
CA-2016-130162,OFF-ST-10001328,93.06,6,0.0,26.0568,credit_card,2
CA-2017-158883,OFF-PA-10004733,25.344,4,0.2,9.1872,credit_card,6
CA-2017-105326,OFF-PA-10001639,25.92,4,0.0,12.4416,credit_card,1
CA-2015-133837,OFF-ST-10000344,10.744,1,0.2,0.8058,credit_card,5
CA-2016-109820,OFF-BI-10003460,2.628,2,0.7,-1.9272,credit_card,1
US-2014-109456,OFF-BI-10000136,14.352,3,0.2,5.0232,credit_card,1
CA-2017-143294,OFF-PA-10000743,10.688,2,0.2,3.7408,credit_card,1
CA-2015-162607,OFF-BI-10002949,14.592,3,0.2,4.9248,credit_card,1
CA-2015-109575,OFF-ST-10004950,41.96,2,0.0,7.9724,credit_card,2
CA-2017-140186,OFF-FA-10002280,$35.00,7,0.0,16.8,credit_card,1
CA-2017-143259,FUR-BO-10003441,323.136,4,0.2,12.1176,credit_card,5
CA-2016-100041,OFF-BI-10000343,4.91,1,0.0,2.3077,credit_card,10
US-2017-164056,FUR-TA-10001307,1048.35,5,0.4,-69.89,credit_card,5
CA-2017-159667,TEC-PH-10004094,$499.17,4,0.2,31.198,credit_card,1
CA-2014-145800,FUR-TA-10001539,355.455,3,0.5,-184.8366,credit_card,2
CA-2017-117044,OFF-FA-10000936,10.528,4,0.2,3.29,credit_card,4
CA-2015-141565,OFF-ST-10001522,$294.37,4,0.2,-58.8736,credit_card,2
CA-2016-138667,TEC-AC-10003063,40.0,2,0.2,0.5,credit_card,6
CA-2016-108868,TEC-PH-10000923,59.96,5,0.2,21.7355,credit_card,10
CA-2017-152933,OFF-PA-10001934,10.368,2,0.2,3.7584,credit_card,10
US-2016-114888,OFF-BI-10003355,11.952,3,0.2,4.1832,credit_card,2
CA-2017-159506,OFF-BI-10004519,497.94,3,0.0,224.073,credit_card,5
CA-2016-113747,OFF-AR-10003373,$185.88,6,0.0,50.1876,credit_card,10
CA-2016-160129,OFF-FA-10002763,15.8,5,0.2,2.37,credit_card,10
CA-2015-136224,OFF-AR-10003504,10.272,3,0.2,1.1556,credit_card,3
CA-2015-150770,OFF-BI-10002026,62.496,2,0.2,21.8736,credit_card,5
CA-2017-105669,TEC-PH-10002415,1415.76,6,0.2,88.485,credit_card,8
CA-2015-167255,OFF-PA-10003441,12.96,2,0.0,6.2208,credit_card,4
US-2017-133361,FUR-CH-10003298,261.96,2,0.0,23.5764,credit_card,2
US-2014-167262,TEC-PH-10000486,$742.34,8,0.2,83.5128,credit_card,1
CA-2017-133102,OFF-SU-10000432,5.552,2,0.2,-1.041,credit_card,1
CA-2014-124429,OFF-ST-10001809,359.32,4,0.0,7.1864,credit_card,3
CA-2017-121853,FUR-CH-10003973,594.816,2,0.2,59.4816,credit_card,5
CA-2017-134306,OFF-PA-10000249,24.56,2,0.0,11.5432,credit_card,4
CA-2015-130659,FUR-CH-10003535,$384.17,7,0.1,29.8802,credit_card,9
CA-2015-117961,OFF-PA-10001274,10.95,3,0.0,5.1465,credit_card,6
CA-2017-117324,OFF-LA-10003510,61.06,2,0.0,28.0876,credit_card,3
US-2016-146794,FUR-BO-10004467,424.9575,5,0.15,19.998,credit_card,4
US-2015-159499,OFF-LA-10003121,16.52,5,0.2,5.369,credit_card,5
CA-2016-139878,TEC-PH-10001336,257.98,2,0.0,74.8142,credit_card,15
CA-2017-141929,OFF-BI-10004632,$487.98,2,0.2,152.495,credit_card,1
CA-2017-105823,FUR-CH-10000454,487.96,2,0.0,146.388,?,8
CA-2017-157448,FUR-FU-10001847,$12.42,3,0.0,4.4712,credit_card,2
CA-2016-105081,FUR-TA-10001307,1747.25,5,0.0,629.01,credit_card,10
US-2017-165358,TEC-CO-10001943,599.97,5,0.4,69.9965,credit_card,2
CA-2017-154466,OFF-BI-10002012,$3.60,2,0.0,1.728,credit_card,10
CA-2014-162775,OFF-EN-10001990,11.36,2,0.0,5.3392,credit_card,8
CA-2015-113131,OFF-ST-10001172,33.568,2,0.2,1.6784,credit_card,5
US-2014-159618,TEC-AC-10003832,79.512,3,0.2,20.8719,credit_card,8
CA-2017-129000,OFF-ST-10001097,501.81,3,0.0,0.0,credit_card,3
CA-2017-120222,OFF-BI-10000666,73.344,3,0.2,27.504,credit_card,10
US-2017-128118,OFF-BI-10000216,11.673,3,0.7,-7.782,credit_card,2
CA-2015-138954,OFF-ST-10003058,70.95,3,0.0,20.5755,credit_card,2
CA-2016-144400,OFF-EN-10004386,$57.58,3,0.2,21.591,credit_card,10
CA-2014-134726,TEC-AC-10000023,41.94,2,0.0,15.0984,credit_card,5
CA-2014-112158,FUR-BO-10003272,883.92,5,0.2,-110.49,credit_card,1
CA-2015-145352,OFF-BI-10003527,6354.95,5,0.0,3177.475,credit_card,6
CA-2016-140130,OFF-SU-10001218,21.96,2,0.0,6.1488,credit_card,1
CA-2017-142125,OFF-BI-10003460,$21.90,5,0.0,10.512,credit_card,9
CA-2017-135076,FUR-CH-10003774,$436.70,6,0.2,-38.2116,credit_card,2
CA-2015-153717,OFF-AR-10002375,3.28,1,0.0,0.9512,credit_card,6
CA-2016-128517,TEC-PH-10002555,517.9,2,0.0,134.654,credit_card,2
CA-2017-168389,FUR-CH-10000225,$64.78,1,0.2,-12.147,credit_card,10
CA-2017-121839,TEC-PH-10002885,1169.694,3,0.4,-253.4337,credit_card,5
CA-2017-135937,OFF-ST-10000563,51.168,2,0.2,-6.396,credit_card,10
CA-2015-126557,TEC-PH-10000526,537.544,7,0.2,53.7544,credit_card,8
CA-2016-145177,FUR-FU-10000758,148.288,7,0.2,29.6576,credit_card,10
CA-2015-113628,FUR-CH-10003298,$523.92,5,0.2,-72.039,credit_card,3
CA-2017-146136,OFF-EN-10001219,24.448,4,0.2,8.8624,credit_card,4
CA-2014-100762,OFF-AR-10000380,151.92,4,0.0,45.576,credit_card,10
CA-2015-122210,TEC-PH-10002807,94.92,4,0.4,15.82,credit_card,5
US-2016-108504,OFF-FA-10000053,9.45,5,0.0,0.189,credit_card,2
CA-2015-129917,TEC-PH-10000369,503.96,5,0.2,50.396,credit_card,3
US-2017-100048,OFF-AP-10001154,281.34,6,0.0,109.7226,credit_card,10
CA-2017-167752,OFF-AP-10000159,$34.38,1,0.2,3.8682,?,8
CA-2017-125990,OFF-BI-10004826,39.624,3,0.2,13.8684,credit_card,1
CA-2017-140872,TEC-PH-10000441,503.96,5,0.2,50.396,credit_card,2
CA-2017-151981,OFF-LA-10002195,$24.64,8,0.0,11.8272,credit_card,5
CA-2016-141523,OFF-AR-10001545,3.52,2,0.0,1.0208,credit_card,7
CA-2015-120677,FUR-CH-10002320,$2567.84,8,0.0,770.352,?,2
CA-2016-116911,OFF-BI-10001249,20.416,4,0.2,6.6352,credit_card,10
CA-2017-102204,FUR-TA-10001889,933.262,4,0.45,-458.1468,credit_card,8
CA-2016-142097,OFF-AP-10000696,43.26,3,0.0,14.2758,credit_card,3
CA-2015-146262,OFF-LA-10004544,23.68,2,0.2,8.88,credit_card,2
US-2017-169502,OFF-AP-10001947,91.6,5,0.0,26.564,credit_card,5
CA-2015-132486,TEC-AC-10000710,148.32,9,0.0,63.7776,credit_card,10
CA-2014-158540,FUR-FU-10001602,151.72,4,0.0,27.3096,credit_card,1
CA-2016-162138,OFF-BI-10004593,251.52,6,0.2,81.744,credit_card,7
CA-2014-136399,FUR-CH-10002602,$241.57,2,0.2,18.1176,credit_card,3
CA-2015-165799,FUR-CH-10001482,117.882,1,0.1,1.3098,credit_card,1
CA-2017-134173,OFF-PA-10004355,$20.74,4,0.2,7.2576,credit_card,1
US-2017-102288,OFF-AP-10004655,2.264,1,0.8,-5.2072,credit_card,5
CA-2015-125563,FUR-FU-10000087,54.528,3,0.2,14.3136,credit_card,3
CA-2016-126004,FUR-FU-10001602,$113.79,3,0.0,20.4822,credit_card,4
CA-2016-129868,FUR-TA-10003473,902.712,3,0.2,33.8517,credit_card,7
CA-2016-145730,OFF-EN-10000483,36.6,3,0.2,11.895,credit_card,10
CA-2016-100307,OFF-PA-10002552,19.44,3,0.0,9.3312,credit_card,5
US-2017-151127,OFF-AR-10002445,$49.56,7,0.0,18.8328,?,1
US-2016-167472,OFF-BI-10000591,11.67,3,0.0,5.6016,credit_card,2
CA-2017-129294,OFF-BI-10004236,70.464,6,0.2,22.9008,credit_card,5
CA-2015-131597,FUR-TA-10002607,170.136,3,0.2,-8.5068,credit_card,1
CA-2016-100468,TEC-PH-10001300,33.52,2,0.2,3.352,credit_card,4
CA-2015-139290,OFF-LA-10004008,5.76,2,0.0,2.6496,credit_card,10
CA-2016-132997,TEC-PH-10003811,$359.97,3,0.0,100.7916,credit_card,2
CA-2015-114468,OFF-AP-10000696,5.768,2,0.8,-13.5548,credit_card,2
CA-2015-104948,FUR-BO-10004357,683.332,4,0.15,-40.196,credit_card,11
US-2016-141264,OFF-SU-10003505,185.376,2,0.2,-34.758,credit_card,10
CA-2017-104220,OFF-AR-10004648,40.3,2,0.0,10.881,credit_card,7
CA-2017-120327,OFF-FA-10004854,45.92,4,0.0,21.5824,credit_card,3
CA-2015-131128,OFF-PA-10003591,34.44,3,0.0,17.22,credit_card,1
CA-2016-103982,TEC-AC-10002857,41.72,7,0.2,5.7365,credit_card,10
CA-2014-112403,OFF-BI-10003529,0.852,1,0.7,-0.5964,credit_card,3
CA-2014-103940,OFF-ST-10000943,57.93,3,0.0,16.2204,credit_card,6
CA-2017-140186,FUR-CH-10002961,72.784,1,0.2,0.0,credit_card,2
CA-2014-150490,TEC-AC-10004510,16.36,1,0.0,1.636,credit_card,5
CA-2017-163566,OFF-LA-10004484,16.52,5,0.2,5.369,credit_card,6
CA-2014-110184,OFF-ST-10000107,249.75,9,0.0,44.955,credit_card,1
CA-2017-127705,TEC-PH-10000347,2.97,1,0.4,-0.6435,credit_card,6
CA-2014-127558,TEC-AC-10003832,772.47,3,0.0,146.7693,credit_card,8
CA-2017-117457,FUR-TA-10002041,1004.024,7,0.2,-112.9527,credit_card,3
CA-2015-133452,FUR-TA-10003954,710.832,3,0.2,-97.7394,?,5
CA-2015-137281,OFF-PA-10001870,$6.48,1,0.0,3.1104,credit_card,3
CA-2015-127607,OFF-BI-10001308,$2.51,2,0.8,-4.396,credit_card,1
CA-2014-153808,OFF-AR-10001725,70.95,3,0.0,18.447,credit_card,10
CA-2017-140872,OFF-BI-10002432,4.554,3,0.7,-3.4914,credit_card,10
CA-2016-118689,OFF-AR-10001958,33.96,2,0.0,9.5088,credit_card,3
US-2017-108343,FUR-FU-10000747,183.92,4,0.0,31.2664,credit_card,5
US-2015-126977,OFF-ST-10000617,14.9,5,0.0,1.043,credit_card,10
CA-2017-128328,TEC-AC-10001714,$79.78,2,0.0,29.5186,credit_card,1
CA-2017-157854,OFF-BI-10001359,2690.97,3,0.0,1264.7559,credit_card,3
CA-2014-166989,FUR-CH-10001797,$69.26,2,0.1,14.6224,credit_card,7
CA-2017-134285,OFF-PA-10000304,$15.55,3,0.2,5.4432,credit_card,10
CA-2014-146591,OFF-BI-10003676,32.34,10,0.7,-23.716,credit_card,1
CA-2017-145779,OFF-PA-10002254,84.416,4,0.2,27.4352,credit_card,5
CA-2017-155880,FUR-CH-10000422,$90.99,1,0.0,14.5584,credit_card,1
CA-2017-149559,OFF-EN-10002312,22.18,2,0.0,10.8682,?,3
CA-2016-105781,TEC-AC-10003628,89.97,3,0.0,39.5868,credit_card,2
CA-2015-101091,OFF-BI-10001107,26.064,6,0.7,-19.9824,credit_card,2
CA-2015-104038,OFF-PA-10002751,29.9,5,0.0,13.455,credit_card,1
CA-2017-159667,TEC-AC-10002567,191.976,3,0.2,38.3952,credit_card,2
CA-2016-141397,FUR-CH-10003846,$161.57,2,0.2,-8.0784,credit_card,2
CA-2016-108616,OFF-BI-10001989,62.94,3,0.0,30.2112,credit_card,3
US-2017-161193,FUR-FU-10001861,$77.60,5,0.2,28.13,credit_card,7
CA-2017-157987,OFF-BI-10004970,$26.43,8,0.2,8.9208,credit_card,4
CA-2017-136448,OFF-BI-10002393,3.444,2,0.7,-2.7552,credit_card,5
CA-2017-137505,FUR-TA-10001676,71.088,2,0.2,-1.7772,credit_card,3
CA-2017-100622,OFF-AR-10004010,55.984,2,0.2,4.1988,credit_card,3
US-2017-136707,OFF-BI-10003460,14.016,4,0.2,4.9056,credit_card,1
CA-2016-152688,FUR-BO-10001337,120.98,1,0.0,12.098,credit_card,1
CA-2014-157609,TEC-PH-10002415,$471.92,2,0.2,29.495,credit_card,2
CA-2014-142587,OFF-AP-10004708,$121.79,4,0.2,13.7016,credit_card,1
US-2016-146710,OFF-SU-10004261,$55.17,4,0.2,6.2064,credit_card,10
CA-2014-113887,OFF-PA-10004071,$55.48,1,0.0,26.6304,credit_card,8
CA-2015-130792,OFF-ST-10003327,23.832,3,0.2,2.6811,credit_card,2
CA-2017-109946,OFF-AR-10001419,16.52,5,0.2,2.065,credit_card,10
CA-2014-156790,FUR-BO-10000468,$155.46,4,0.2,-7.7728,credit_card,4
US-2015-156496,TEC-PH-10000576,438.368,4,0.2,38.3572,credit_card,2
CA-2016-133795,FUR-FU-10003731,39.92,4,0.0,11.1776,?,3
CA-2014-129364,OFF-LA-10001569,27.888,7,0.2,9.0636,credit_card,1
CA-2017-125913,FUR-FU-10001487,$27.92,4,0.0,8.0968,credit_card,1
US-2016-161396,OFF-PA-10000418,$419.40,5,0.2,146.79,credit_card,3
CA-2015-148180,OFF-BI-10000605,$9.14,3,0.2,3.0861,credit_card,2
CA-2017-152933,TEC-AC-10003033,$791.88,3,0.2,128.6805,credit_card,3
CA-2017-131807,OFF-FA-10002780,14.9,5,0.0,6.854,credit_card,5
US-2016-113985,OFF-AP-10001303,59.7,3,0.0,26.865,credit_card,1
CA-2017-133501,OFF-PA-10004888,5.184,1,0.2,1.8144,credit_card,10
CA-2014-120474,OFF-AR-10000475,46.64,4,0.0,12.5928,credit_card,2
CA-2014-166730,OFF-ST-10002554,39.128,1,0.2,-8.8038,?,1
CA-2014-142769,OFF-AP-10004785,22.66,2,0.0,9.7438,credit_card,5
CA-2016-119445,OFF-ST-10000617,$14.90,5,0.0,1.043,credit_card,6
US-2015-158911,OFF-LA-10003223,11.784,3,0.2,4.2717,credit_card,7
CA-2014-138681,FUR-CH-10004860,242.352,3,0.2,-42.4116,credit_card,8
CA-2016-143406,OFF-AP-10001564,$93.03,2,0.8,-251.1864,credit_card,10
CA-2017-113705,TEC-PH-10004006,$206.10,5,0.0,55.647,credit_card,2
CA-2014-101476,TEC-MA-10000029,69.99,1,0.0,30.0957,credit_card,2
CA-2017-140844,TEC-AC-10001101,103.12,8,0.0,10.312,credit_card,2
CA-2016-140382,OFF-PA-10001019,19.98,1,0.0,9.3906,credit_card,8
CA-2015-139094,FUR-TA-10004607,206.962,2,0.3,-32.5226,?,8
CA-2016-139808,OFF-FA-10001883,93.36,12,0.0,0.9336,credit_card,6
US-2017-132675,OFF-ST-10004950,$15.51,1,0.0,3.8775,credit_card,3
CA-2016-142405,TEC-AC-10003095,389.97,3,0.0,132.5898,credit_card,9
CA-2017-154123,FUR-FU-10000629,$27.58,2,0.0,11.5836,credit_card,4
CA-2015-101889,FUR-TA-10004154,$1548.99,9,0.4,-464.697,credit_card,1
CA-2014-116834,FUR-FU-10001196,63.47,11,0.0,19.041,credit_card,1
CA-2016-161816,OFF-LA-10004345,15.712,4,0.2,5.6956,credit_card,10
CA-2015-156566,TEC-PH-10001817,572.8,2,0.2,50.12,credit_card,10
CA-2017-142909,FUR-TA-10003008,182.55,2,0.5,-135.087,credit_card,2
CA-2014-134215,TEC-AC-10002473,255.42,9,0.0,104.7222,credit_card,3
CA-2014-156587,OFF-ST-10002344,242.94,3,0.0,4.8588,credit_card,4
CA-2017-104801,OFF-AR-10001547,$6.63,3,0.0,1.7901,?,1
CA-2016-157161,OFF-BI-10002764,$6.46,2,0.0,3.1654,credit_card,2
CA-2017-100650,OFF-ST-10001780,1295.78,2,0.0,310.9872,credit_card,4
CA-2016-146206,FUR-TA-10004086,300.93,5,0.3,-34.392,credit_card,6
CA-2017-135307,TEC-AC-10002399,38.04,2,0.0,12.1728,credit_card,5
CA-2014-106439,OFF-FA-10002975,11.34,3,0.0,5.2164,credit_card,8
CA-2016-103359,OFF-BI-10004233,25.584,2,0.2,8.9544,credit_card,4
CA-2017-135279,OFF-PA-10001281,$191.60,4,0.0,91.968,credit_card,1
CA-2016-166625,OFF-BI-10002414,25.06,2,0.0,11.7782,credit_card,5
CA-2017-143343,OFF-AR-10002375,16.4,5,0.0,4.756,?,2
CA-2017-112172,OFF-FA-10004395,14.13,3,0.0,0.7065,credit_card,2
CA-2015-162201,OFF-LA-10001982,9.0,3,0.2,3.15,voucher,2
CA-2017-156776,OFF-BI-10003355,11.952,3,0.2,4.1832,credit_card,2
CA-2017-115546,OFF-ST-10002214,22.58,2,0.0,5.8708,credit_card,3
US-2016-115819,TEC-PH-10004700,39.96,5,0.2,12.987,credit_card,2
CA-2014-157623,OFF-AR-10003723,3.38,1,0.0,1.2506,credit_card,24
CA-2016-165330,OFF-BI-10004593,209.6,5,0.2,68.12,credit_card,6
CA-2015-107468,OFF-AR-10000634,6.848,2,0.2,0.5992,credit_card,1
CA-2016-133144,OFF-PA-10004971,17.34,3,0.0,8.4966,credit_card,4
CA-2016-116722,FUR-FU-10001934,$41.96,2,0.0,10.9096,credit_card,4
US-2016-110156,OFF-EN-10003798,40.968,3,0.2,13.8267,credit_card,1
CA-2016-161158,OFF-AR-10000462,8.0,5,0.0,3.44,?,5
US-2014-138828,OFF-PA-10000349,14.94,3,0.0,7.0218,credit_card,4
CA-2017-121818,OFF-AR-10000203,23.968,7,0.2,2.6964,?,6
