order_id,customer_id,vendor_id,ship_mode,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2015-151841,DB-13210,VEN04,Standard Class,delivered,06/18/2017 19:36,06/18/2017 19:45,06/19/2017 20:03,06/26/2017 10:06,06/30/2017 00:00
CA-2016-139010,JK-15370,VEN04,Second Class,delivered,07/19/2018 20:22,07/21/2018 03:15,07/23/2018 15:44,08/02/2018 17:28,08/09/2018 00:00
CA-2017-149944,JF-15355,VEN02,Second Class,delivered,05/14/2018 14:50,05/14/2018 15:17,05/17/2018 15:06,05/18/2018 14:23,05/25/2018 00:00
CA-2016-129714,AD-10180,VEN01,First Class,delivered,10/22/2017 14:25,10/22/2017 14:49,10/23/2017 18:50,10/27/2017 21:23,11/10/2017 00:00
CA-2016-154081,AR-10825,VEN02,Standard Class,delivered,07/11/2017 12:10,07/11/2017 12:45,07/11/2017 19:33,07/19/2017 21:51,08/04/2017 00:00
CA-2015-154970,BW-11110,VEN02,Standard Class,delivered,08/27/2017 19:52,08/28/2017 19:55,08/30/2017 19:42,09/01/2017 12:10,09/08/2017 00:00
US-2014-159926,JS-15940,VEN01,Standard Class,delivered,10/06/2017 12:24,10/10/2017 04:08,10/20/2017 22:34,11/04/2017 13:31,10/31/2017 00:00
CA-2016-169166,CB-12025,VEN02,Standard Class,delivered,07/09/2017 23:32,07/09/2017 23:43,07/12/2017 18:27,07/14/2017 17:47,07/31/2017 00:00
CA-2016-143308,SJ-20500,VEN02,Same Day,delivered,08/21/2018 06:06,08/21/2018 07:30,08/22/2018 11:30,08/23/2018 21:32,09/10/2018 00:00
CA-2017-117422,SA-20830,VEN02,Standard Class,delivered,02/16/2017 12:58,02/17/2017 13:05,02/20/2017 12:21,02/22/2017 21:45,03/15/2017 00:00
CA-2016-128727,LH-17155,VEN02,Standard Class,delivered,06/24/2018 12:56,06/24/2018 13:18,06/26/2018 06:54,07/04/2018 19:21,07/24/2018 00:00
CA-2017-125745,NP-18670,VEN02,Standard Class,delivered,12/22/2017 11:02,12/22/2017 11:13,12/22/2017 20:19,01/13/2018 01:32,01/18/2018 00:00
CA-2015-116092,CK-12325,VEN03,Second Class,delivered,06/12/2018 08:42,06/12/2018 09:02,06/12/2018 10:08,06/20/2018 22:08,07/04/2018 00:00
US-2016-119270,CG-12520,VEN01,Standard Class,delivered,05/28/2018 10:54,05/28/2018 11:13,05/29/2018 14:36,06/01/2018 18:02,06/13/2018 00:00
CA-2017-120327,FP-14320,VEN02,Standard Class,delivered,11/23/2017 12:14,11/23/2017 12:29,11/24/2017 21:08,11/29/2017 17:38,12/14/2017 00:00
CA-2017-109701,BM-11785,VEN02,Same Day,delivered,01/06/2018 23:28,01/06/2018 23:37,01/10/2018 17:00,01/11/2018 18:28,01/26/2018 00:00
CA-2016-108056,RP-19390,VEN02,Standard Class,delivered,04/08/2017 01:04,04/08/2017 01:15,04/11/2017 14:06,04/19/2017 19:28,05/11/2017 00:00
CA-2015-162621,FM-14290,VEN02,Standard Class,delivered,06/18/2018 16:49,06/18/2018 17:20,06/19/2018 14:07,06/28/2018 19:14,07/26/2018 00:00
US-2016-123750,SJ-20125,VEN02,Standard Class,delivered,01/29/2018 13:09,01/29/2018 13:30,02/01/2018 00:38,03/02/2018 22:15,02/22/2018 00:00
CA-2014-113383,AR-10405,VEN02,First Class,delivered,01/31/2017 11:58,02/01/2017 02:55,02/02/2017 10:52,02/07/2017 17:27,02/27/2017 00:00
CA-2016-117604,CM-12445,VEN02,Standard Class,delivered,06/07/2017 22:05,06/07/2017 22:22,06/08/2017 16:57,06/14/2017 13:54,06/30/2017 00:00
CA-2016-121958,KD-16345,VEN02,Standard Class,delivered,05/15/2018 19:30,05/15/2018 19:53,05/16/2018 06:34,05/22/2018 00:08,06/04/2018 00:00
CA-2016-116736,GT-14635,VEN03,Standard Class,delivered,10/01/2017 15:17,10/01/2017 15:28,10/04/2017 19:36,10/12/2017 17:36,10/24/2017 00:00
CA-2017-129490,BD-11320,VEN02,Standard Class,delivered,06/29/2018 17:34,06/29/2018 18:30,07/03/2018 06:05,07/04/2018 17:08,07/18/2018 00:00
CA-2016-116799,BE-11335,VEN02,First Class,delivered,08/22/2017 12:03,08/22/2017 12:15,08/28/2017 18:27,08/31/2017 19:32,09/18/2017 00:00
CA-2014-111059,CS-12130,VEN02,Second Class,delivered,07/31/2017 18:47,07/31/2017 19:03,08/02/2017 17:49,08/10/2017 20:04,08/30/2017 00:00
CA-2016-162901,CA-12775,VEN02,First Class,delivered,07/04/2018 16:17,07/05/2018 16:30,07/05/2018 15:48,07/12/2018 00:28,08/09/2018 00:00
CA-2015-145324,LT-17110,VEN01,Standard Class,delivered,08/01/2017 09:53,08/01/2017 10:10,08/02/2017 12:12,08/09/2017 18:45,08/25/2017 00:00
CA-2016-157707,GZ-14470,VEN02,First Class,delivered,07/30/2017 23:11,08/02/2017 08:35,08/04/2017 18:47,08/11/2017 17:14,08/29/2017 00:00
CA-2016-161907,BM-11785,VEN02,Standard Class,delivered,08/01/2018 23:45,08/01/2018 23:55,08/03/2018 20:27,08/07/2018 20:58,08/10/2018 00:00
US-2014-120740,RO-19780,VEN02,Same Day,delivered,03/11/2017 12:45,03/11/2017 12:45,03/13/2017 08:41,03/27/2017 12:56,04/12/2017 00:00
CA-2017-152485,AJ-10945,VEN03,Standard Class,unavailable,01/02/2018 17:31,01/04/2018 11:57,,,01/31/2018 00:00
CA-2014-143371,JL-15505,VEN02,Standard Class,delivered,07/28/2018 18:27,07/28/2018 18:44,07/30/2018 13:48,08/04/2018 14:38,08/14/2018 00:00
CA-2015-158323,AG-10765,VEN03,First Class,delivered,11/22/2017 10:58,11/22/2017 11:07,11/23/2017 17:56,12/08/2017 22:43,12/18/2017 00:00
US-2016-112977,JD-15895,VEN02,Standard Class,delivered,06/20/2018 10:57,06/20/2018 11:26,06/20/2018 13:51,06/27/2018 13:38,07/20/2018 00:00
US-2017-132444,HP-14815,VEN02,First Class,delivered,07/02/2017 13:17,07/02/2017 13:30,07/03/2017 16:22,07/18/2017 17:57,07/31/2017 00:00
CA-2014-152562,CK-12595,VEN01,Standard Class,delivered,06/11/2018 22:06,06/11/2018 22:19,06/12/2018 14:21,06/21/2018 13:36,07/16/2018 00:00
CA-2016-159653,BD-11320,VEN01,Same Day,delivered,07/31/2018 13:27,08/02/2018 05:30,08/06/2018 14:49,08/09/2018 20:09,08/09/2018 00:00
CA-2016-116722,GZ-14470,VEN02,Standard Class,delivered,06/13/2018 17:18,06/13/2018 17:39,06/14/2018 13:28,06/21/2018 19:42,07/11/2018 00:00
CA-2015-148432,JL-15175,VEN02,Second Class,delivered,08/13/2018 14:18,08/14/2018 04:25,08/15/2018 14:25,08/21/2018 15:16,08/30/2018 00:00
CA-2016-105753,FM-14290,VEN04,Standard Class,delivered,06/06/2017 14:29,06/06/2017 14:42,06/06/2017 15:24,06/08/2017 14:02,06/20/2017 00:00
CA-2017-160633,EB-13705,VEN02,Standard Class,delivered,04/09/2018 13:58,04/09/2018 14:10,04/10/2018 19:12,05/04/2018 19:42,05/08/2018 00:00
CA-2015-102316,LS-17245,VEN02,Second Class,delivered,08/02/2017 13:03,08/02/2017 13:15,08/03/2017 18:22,08/07/2017 17:43,08/24/2017 00:00
CA-2016-128517,CK-12205,VEN02,Second Class,delivered,03/04/2018 22:17,03/04/2018 22:30,03/05/2018 23:35,03/14/2018 21:41,03/21/2018 00:00
CA-2014-105172,RB-19465,VEN02,Standard Class,delivered,06/15/2018 00:02,06/15/2018 00:19,06/15/2018 12:31,06/20/2018 11:21,07/13/2018 00:00
US-2017-146416,AS-10240,VEN02,Second Class,delivered,06/20/2018 00:40,06/20/2018 00:55,06/20/2018 10:29,06/21/2018 15:41,07/11/2018 00:00
CA-2017-104822,SF-20965,VEN03,Same Day,delivered,07/21/2018 08:04,07/21/2018 08:24,07/23/2018 11:58,07/24/2018 17:17,07/31/2018 00:00
CA-2017-158743,AB-10165,VEN02,Standard Class,delivered,03/18/2018 09:52,03/18/2018 10:08,03/19/2018 23:51,03/21/2018 17:44,04/06/2018 00:00
CA-2016-139934,CK-12205,VEN02,First Class,delivered,07/24/2018 16:00,07/24/2018 16:40,07/27/2018 15:10,08/02/2018 21:50,08/16/2018 00:00
CA-2017-159282,SM-20005,VEN03,Standard Class,delivered,06/29/2017 11:03,06/29/2017 11:10,07/03/2017 16:55,07/21/2017 20:34,08/02/2017 00:00
CA-2016-105081,AS-10135,VEN04,Standard Class,delivered,08/09/2017 12:05,08/09/2017 12:23,08/09/2017 20:46,08/17/2017 15:33,08/31/2017 00:00
CA-2017-160934,EG-13900,VEN02,Standard Class,delivered,08/20/2018 13:12,08/22/2018 10:45,08/22/2018 15:02,08/24/2018 18:27,08/24/2018 00:00
CA-2014-116239,JF-15355,VEN03,Same Day,delivered,04/24/2018 09:31,04/25/2018 03:51,04/25/2018 12:35,05/09/2018 21:46,05/15/2018 00:00
US-2015-131359,RS-19765,VEN01,Second Class,delivered,04/19/2017 15:42,04/19/2017 16:22,04/20/2017 14:04,05/03/2017 12:13,05/16/2017 00:00
CA-2016-143910,CL-12565,VEN02,Standard Class,delivered,08/18/2018 16:29,08/18/2018 16:50,08/20/2018 14:31,08/21/2018 16:32,08/24/2018 00:00
CA-2017-147410,RB-19465,VEN03,Standard Class,delivered,11/24/2017 18:16,11/24/2017 21:36,11/28/2017 18:58,12/15/2017 19:46,12/19/2017 00:00
CA-2014-167164,AM-10360,VEN02,Second Class,shipped,06/28/2018 12:52,06/28/2018 13:11,07/04/2018 15:20,,08/03/2018 00:00
CA-2014-130918,CM-12445,VEN02,Second Class,delivered,07/20/2018 23:33,07/20/2018 23:45,07/23/2018 13:32,07/26/2018 19:41,09/06/2018 00:00
CA-2016-159345,AB-10165,VEN02,Standard Class,delivered,03/24/2018 21:50,03/27/2018 04:10,03/27/2018 22:41,04/05/2018 20:56,04/24/2018 00:00
CA-2015-153752,TS-21205,VEN03,Second Class,delivered,04/15/2017 11:46,04/15/2017 12:02,04/19/2017 08:18,05/05/2017 15:56,05/24/2017 00:00
CA-2015-152681,AG-10495,VEN01,Standard Class,delivered,05/18/2018 19:34,05/22/2018 08:56,05/24/2018 09:48,06/02/2018 18:57,05/30/2018 00:00
CA-2017-153045,PA-19060,VEN02,Second Class,delivered,07/19/2017 19:56,07/19/2017 20:10,07/20/2017 19:13,07/21/2017 21:23,08/01/2017 00:00
CA-2015-120446,BF-11020,VEN03,First Class,delivered,11/29/2017 22:38,11/29/2017 23:31,11/30/2017 23:00,12/10/2017 16:49,12/29/2017 00:00
CA-2017-137596,CS-12400,VEN02,Standard Class,delivered,07/05/2017 13:00,07/06/2017 13:05,07/07/2017 16:53,07/21/2017 18:45,07/31/2017 00:00
CA-2017-126221,GT-14635,VEN03,Standard Class,delivered,06/22/2017 18:32,06/22/2017 18:42,06/29/2017 12:38,07/07/2017 18:03,07/14/2017 00:00
CA-2016-145499,ZC-21910,VEN02,First Class,delivered,05/07/2018 21:51,05/07/2018 22:11,05/08/2018 12:02,05/15/2018 16:13,06/05/2018 00:00
CA-2017-109960,LC-16930,VEN02,Second Class,delivered,11/24/2017 19:34,11/25/2017 17:13,11/28/2017 15:59,12/07/2017 17:32,12/15/2017 00:00
CA-2015-140144,AJ-10795,VEN03,Second Class,delivered,01/25/2018 22:45,01/27/2018 11:34,01/31/2018 21:32,02/17/2018 12:04,02/26/2018 00:00
US-2015-164175,RO-19780,VEN02,Standard Class,delivered,08/23/2017 15:40,08/23/2017 17:33,08/24/2017 16:25,08/29/2017 21:36,09/13/2017 00:00
CA-2017-122035,RC-19825,VEN01,Standard Class,delivered,05/03/2017 13:06,05/04/2017 10:30,05/08/2017 15:28,05/16/2017 09:49,06/02/2017 00:00
CA-2015-137526,PK-19075,VEN02,Standard Class,delivered,06/23/2017 10:53,06/23/2017 11:05,06/27/2017 16:32,07/04/2017 10:47,07/14/2017 00:00
CA-2014-148488,BF-11020,VEN02,Standard Class,delivered,08/02/2017 14:40,08/02/2017 14:55,08/03/2017 21:41,08/04/2017 19:06,08/16/2017 00:00
US-2015-147242,PO-19180,VEN01,Standard Class,delivered,07/24/2018 15:29,07/24/2018 16:35,07/25/2018 13:25,07/30/2018 18:04,08/09/2018 00:00
US-2015-163825,FA-14230,VEN02,First Class,delivered,06/05/2018 23:41,06/05/2018 23:52,06/06/2018 13:04,06/07/2018 22:11,06/29/2018 00:00
US-2014-123183,TB-21055,VEN03,Standard Class,delivered,06/23/2017 21:48,06/23/2017 22:03,06/27/2017 09:41,06/30/2017 14:10,07/06/2017 00:00
CA-2014-138198,CA-12775,VEN02,Standard Class,delivered,06/08/2018 11:48,06/08/2018 12:21,06/13/2018 13:55,06/18/2018 13:29,06/28/2018 00:00
CA-2015-105844,BB-11545,VEN01,Second Class,canceled,08/30/2018 10:24,,,,09/18/2018 00:00
CA-2017-137456,SF-20965,VEN02,Same Day,delivered,06/23/2017 09:18,06/23/2017 09:30,06/23/2017 12:55,06/30/2017 16:37,07/17/2017 00:00
CA-2016-144015,BB-10990,VEN01,Same Day,delivered,02/08/2017 13:10,02/08/2017 13:22,02/08/2017 15:29,02/14/2017 14:47,03/09/2017 00:00
CA-2014-169019,GG-14650,VEN02,Standard Class,delivered,11/17/2017 10:24,11/18/2017 02:10,11/22/2017 22:43,11/28/2017 21:55,12/11/2017 00:00
CA-2017-165008,MV-18190,VEN03,Second Class,delivered,12/02/2017 10:04,12/05/2017 04:13,12/07/2017 19:12,01/11/2018 19:34,01/10/2018 00:00
CA-2017-157987,AH-10210,VEN03,Standard Class,delivered,07/03/2018 14:56,07/05/2018 16:21,07/04/2018 14:24,07/09/2018 19:24,07/25/2018 00:00
CA-2016-125661,FM-14290,VEN02,First Class,delivered,09/19/2017 07:53,09/19/2017 08:05,09/20/2017 20:22,10/04/2017 18:58,10/13/2017 00:00
CA-2017-139822,NF-18385,VEN04,Standard Class,delivered,07/03/2018 20:54,07/05/2018 16:12,07/04/2018 14:30,07/13/2018 19:03,07/27/2018 00:00
CA-2016-155439,RC-19960,VEN01,Standard Class,delivered,01/06/2018 11:36,01/06/2018 11:48,01/08/2018 14:54,01/19/2018 14:33,02/09/2018 00:00
CA-2017-100825,DO-13435,VEN01,Standard Class,delivered,08/17/2018 11:18,08/21/2018 04:55,08/22/2018 12:14,08/24/2018 18:42,08/31/2018 00:00
CA-2014-123323,GK-14620,VEN02,Standard Class,delivered,01/09/2018 11:46,01/09/2018 11:57,01/12/2018 21:52,01/15/2018 19:43,01/26/2018 00:00
CA-2016-105760,DK-13090,VEN03,First Class,delivered,01/25/2018 21:36,01/25/2018 21:51,01/26/2018 20:43,01/29/2018 15:48,02/09/2018 00:00
CA-2016-158694,BF-11020,VEN03,Second Class,delivered,06/20/2018 22:51,06/21/2018 01:38,06/28/2018 14:23,06/29/2018 18:08,07/16/2018 00:00
CA-2015-120439,AJ-10795,VEN01,Standard Class,delivered,05/01/2017 09:54,05/01/2017 10:05,05/02/2017 16:26,05/04/2017 14:46,05/23/2017 00:00
CA-2017-158673,DK-12985,VEN02,Standard Class,delivered,05/14/2018 12:38,05/14/2018 12:52,05/15/2018 14:41,05/16/2018 18:35,05/24/2018 00:00
CA-2014-126333,JM-15265,VEN03,Standard Class,delivered,05/17/2017 11:44,05/17/2017 11:55,05/22/2017 04:17,06/05/2017 12:23,06/21/2017 00:00
CA-2014-141607,FP-14320,VEN03,Standard Class,delivered,05/07/2017 13:05,05/07/2017 13:15,05/17/2017 11:56,05/22/2017 15:12,05/31/2017 00:00
CA-2016-147368,DB-13120,VEN03,First Class,delivered,08/07/2018 13:57,08/07/2018 14:10,08/08/2018 13:52,08/10/2018 15:57,08/15/2018 00:00
CA-2016-152457,AH-10210,VEN02,Standard Class,delivered,01/19/2018 16:59,01/19/2018 17:42,01/23/2018 16:52,02/22/2018 19:51,02/23/2018 00:00
US-2016-101497,RM-19675,VEN02,Second Class,delivered,04/30/2018 21:08,05/01/2018 03:15,05/02/2018 14:28,05/05/2018 10:41,05/17/2018 00:00
US-2016-144211,KB-16240,VEN03,Standard Class,delivered,05/16/2018 09:39,05/16/2018 09:57,05/21/2018 08:34,06/09/2018 15:03,06/26/2018 00:00
CA-2014-137351,LH-17020,VEN02,Standard Class,delivered,01/26/2018 18:43,01/26/2018 18:52,02/01/2018 20:04,02/05/2018 19:34,03/05/2018 00:00
US-2017-116652,SM-20005,VEN02,Standard Class,delivered,07/03/2018 14:25,07/05/2018 16:40,07/05/2018 10:24,07/10/2018 13:23,08/03/2018 00:00
CA-2016-135265,GP-14740,VEN03,Second Class,delivered,06/02/2018 18:03,06/05/2018 04:15,06/05/2018 12:34,06/11/2018 19:13,07/05/2018 00:00
CA-2016-118759,JF-15355,VEN01,First Class,delivered,11/16/2017 22:44,11/16/2017 23:00,11/17/2017 20:26,11/23/2017 20:38,12/05/2017 00:00
CA-2014-151967,MM-18280,VEN02,Standard Class,delivered,07/08/2017 14:17,07/08/2017 14:30,07/11/2017 15:47,07/14/2017 17:42,07/28/2017 00:00
CA-2016-156300,CS-12400,VEN02,Standard Class,delivered,10/04/2017 12:49,10/04/2017 13:03,10/06/2017 13:05,10/10/2017 22:42,10/23/2017 00:00
CA-2017-105333,ES-14080,VEN01,Standard Class,delivered,03/15/2018 11:02,03/15/2018 11:15,03/16/2018 23:58,03/28/2018 18:36,04/11/2018 00:00
CA-2016-100587,BE-11335,VEN02,Standard Class,delivered,06/16/2018 16:52,06/16/2018 17:18,06/18/2018 13:26,06/22/2018 14:38,07/17/2018 00:00
CA-2016-105900,EB-13840,VEN04,Standard Class,delivered,06/27/2018 18:03,06/27/2018 18:31,06/28/2018 13:13,07/03/2018 14:44,07/24/2018 00:00
CA-2014-165974,MJ-17740,VEN02,Standard Class,delivered,10/19/2017 12:31,10/19/2017 13:06,10/20/2017 14:32,10/23/2017 15:28,10/31/2017 00:00
US-2016-139486,GP-14740,VEN03,First Class,delivered,04/01/2018 13:54,04/01/2018 14:07,04/03/2018 19:44,04/12/2018 21:12,04/23/2018 00:00
CA-2015-154956,AF-10885,VEN04,Standard Class,canceled,10/04/2016 19:41,,,,11/16/2016 00:00
CA-2016-155005,AC-10420,VEN02,Second Class,delivered,06/10/2018 16:10,06/11/2018 17:01,06/12/2018 17:05,06/18/2018 23:48,06/28/2018 00:00
US-2016-158288,PO-19195,VEN02,Second Class,delivered,04/19/2018 14:03,04/19/2018 14:15,04/20/2018 18:48,05/04/2018 16:22,05/23/2018 00:00
CA-2017-120614,BM-11140,VEN01,Standard Class,delivered,03/05/2018 13:09,03/05/2018 18:31,03/06/2018 19:55,03/30/2018 02:58,03/27/2018 00:00
CA-2017-135860,BM-11650,VEN01,Standard Class,delivered,09/14/2017 18:32,09/15/2017 02:25,09/15/2017 20:59,09/19/2017 14:42,10/02/2017 00:00
CA-2015-111325,EL-13735,VEN02,First Class,delivered,01/22/2018 15:31,01/22/2018 15:52,01/24/2018 01:06,01/29/2018 20:33,02/20/2018 00:00
CA-2016-101966,DP-13000,VEN01,Second Class,delivered,08/04/2018 17:01,08/04/2018 17:15,08/06/2018 12:29,08/07/2018 15:17,08/09/2018 00:00
US-2015-108966,BN-11470,VEN03,Standard Class,delivered,03/07/2018 23:46,03/08/2018 00:49,03/08/2018 20:12,03/16/2018 13:58,03/28/2018 00:00
US-2017-131583,JE-16165,VEN02,Same Day,delivered,07/03/2018 23:26,07/05/2018 16:17,07/04/2018 11:55,07/07/2018 13:14,07/23/2018 00:00
US-2014-138828,DL-13315,VEN01,First Class,delivered,11/10/2017 17:40,11/10/2017 17:56,11/16/2017 19:51,12/26/2017 14:33,12/05/2017 00:00
CA-2017-154760,Dl-13600,VEN01,Standard Class,delivered,04/11/2018 17:40,04/12/2018 07:11,04/12/2018 19:47,04/18/2018 17:41,05/08/2018 00:00
CA-2016-125094,ON-18715,VEN02,,delivered,12/14/2017 22:04,12/16/2017 02:51,12/18/2017 22:53,01/03/2018 01:27,01/17/2018 00:00
CA-2017-117632,KB-16315,VEN02,Standard Class,delivered,02/09/2018 21:29,02/10/2018 12:07,02/14/2018 20:19,03/02/2018 17:17,03/14/2018 00:00
US-2015-118906,DJ-13630,VEN02,Same Day,delivered,03/23/2017 18:25,03/23/2017 18:35,03/24/2017 12:39,04/05/2017 14:13,04/18/2017 00:00
US-2017-160759,BF-11020,VEN03,Standard Class,delivered,02/07/2017 14:26,02/07/2017 14:42,02/08/2017 17:37,02/13/2017 13:03,03/06/2017 00:00
CA-2016-106075,YC-21895,VEN02,Standard Class,delivered,05/27/2018 17:59,05/27/2018 18:14,06/06/2018 16:10,06/12/2018 20:48,07/03/2018 00:00
US-2017-115252,MJ-17740,VEN03,Standard Class,delivered,02/06/2017 16:37,02/06/2017 17:41,02/07/2017 08:44,02/13/2017 09:24,03/07/2017 00:00
CA-2015-105221,ER-13855,VEN01,First Class,delivered,01/10/2018 11:04,01/10/2018 11:17,01/11/2018 23:44,01/16/2018 18:21,02/06/2018 00:00
CA-2017-126956,TB-21595,VEN02,Standard Class,unavailable,07/18/2017 23:36,07/18/2017 23:50,,,08/09/2017 00:00
CA-2016-154053,KB-16240,VEN01,Standard Class,delivered,09/06/2017 21:01,09/06/2017 21:10,09/08/2017 20:09,09/14/2017 16:00,09/25/2017 00:00
CA-2017-151981,SR-20740,VEN01,Standard Class,delivered,06/11/2018 07:27,06/12/2018 04:35,06/13/2018 13:32,07/13/2018 15:08,07/13/2018 00:00
CA-2017-140781,AF-10885,VEN02,Standard Class,delivered,08/06/2018 08:44,08/06/2018 09:04,08/07/2018 16:11,08/14/2018 22:18,08/21/2018 00:00
US-2017-123204,JS-15595,VEN03,Standard Class,delivered,06/09/2018 10:08,06/09/2018 10:31,06/11/2018 11:38,06/20/2018 12:02,07/12/2018 00:00
CA-2016-113831,BE-11335,VEN02,Standard Class,delivered,08/12/2018 21:06,08/14/2018 05:44,08/15/2018 14:09,08/22/2018 16:09,09/06/2018 00:00
US-2016-159856,RL-19615,VEN02,Standard Class,delivered,08/08/2018 17:27,08/08/2018 17:45,08/09/2018 10:27,08/21/2018 22:11,08/16/2018 00:00
US-2016-155404,CC-12670,VEN02,Standard Class,delivered,04/11/2018 20:48,04/11/2018 21:09,04/14/2018 00:48,04/18/2018 21:50,05/04/2018 00:00
CA-2017-113278,ZD-21925,VEN03,Standard Class,delivered,11/07/2017 10:46,11/07/2017 10:55,11/07/2017 18:48,11/18/2017 16:06,11/30/2017 00:00
CA-2014-137575,CV-12805,VEN02,Standard Class,delivered,11/25/2017 23:51,11/25/2017 23:59,11/28/2017 17:11,05/10/2018 00:06,12/18/2017 00:00
CA-2017-117457,DS-13180,VEN02,Standard Class,delivered,03/08/2017 19:55,03/08/2017 19:55,03/13/2017 09:42,03/16/2017 13:35,03/27/2017 00:00
CA-2016-102134,BN-11515,VEN03,Standard Class,delivered,11/24/2017 16:08,11/24/2017 20:11,11/28/2017 15:47,12/21/2017 21:17,01/05/2018 00:00
CA-2017-118640,JS-15940,VEN03,Standard Class,delivered,02/16/2018 18:35,02/17/2018 03:47,02/21/2018 00:29,03/06/2018 23:07,03/19/2018 00:00
CA-2017-103443,CD-11980,VEN04,Standard Class,delivered,03/30/2017 22:28,03/30/2017 22:42,03/31/2017 13:19,04/10/2017 14:58,04/24/2017 00:00
US-2014-130358,MM-18280,VEN02,First Class,delivered,09/15/2017 11:59,09/15/2017 12:10,10/10/2017 19:39,10/20/2017 21:42,10/04/2017 00:00
US-2017-108700,RA-19915,VEN02,Standard Class,delivered,11/30/2017 22:06,12/01/2017 10:30,12/04/2017 21:07,12/12/2017 18:28,12/26/2017 00:00
CA-2017-136063,CA-12265,VEN03,Standard Class,delivered,04/26/2018 14:10,04/26/2018 14:30,05/02/2018 12:01,05/07/2018 20:24,05/21/2018 00:00
CA-2015-162201,AR-10825,VEN02,Standard Class,delivered,06/08/2017 10:49,06/10/2017 02:55,06/12/2017 09:00,06/23/2017 12:11,07/07/2017 00:00
CA-2015-147879,GM-14440,VEN03,,delivered,01/16/2018 16:43,01/16/2018 16:55,01/17/2018 23:48,02/05/2018 13:07,02/09/2018 00:00
CA-2016-147970,AG-10495,VEN02,Second Class,delivered,03/26/2017 16:45,03/26/2017 17:02,04/05/2017 16:54,04/19/2017 09:39,05/05/2017 00:00
US-2015-140200,GA-14725,VEN02,First Class,delivered,06/18/2018 17:35,06/18/2018 18:02,06/19/2018 13:59,06/25/2018 21:04,07/11/2018 00:00
CA-2017-114524,PO-18865,VEN04,Second Class,delivered,11/16/2017 21:35,11/16/2017 21:53,11/17/2017 21:07,11/21/2017 22:17,11/30/2017 00:00
CA-2016-147683,RF-19735,VEN02,Standard Class,delivered,11/25/2017 21:42,11/25/2017 22:16,11/28/2017 16:44,12/11/2017 16:43,12/18/2017 00:00
CA-2014-133389,CR-12730,VEN02,Same Day,delivered,06/15/2017 15:56,06/15/2017 16:05,06/16/2017 13:33,06/26/2017 15:04,07/17/2017 00:00
CA-2017-164917,KL-16555,VEN02,Standard Class,delivered,01/25/2018 16:21,01/25/2018 16:34,01/30/2018 16:03,02/05/2018 22:46,02/20/2018 00:00
CA-2016-102596,SP-20650,VEN02,First Class,delivered,06/02/2018 14:19,06/02/2018 14:30,06/04/2018 13:12,06/12/2018 21:21,07/12/2018 00:00
CA-2016-151155,AG-10675,VEN03,Standard Class,delivered,04/20/2017 21:42,04/20/2017 21:55,04/24/2017 12:53,05/09/2017 10:41,05/17/2017 00:00
CA-2017-167941,BD-11500,VEN03,Second Class,delivered,01/05/2018 09:35,01/05/2018 09:48,01/05/2018 19:29,01/10/2018 14:20,01/30/2018 00:00
US-2015-159499,RD-19900,VEN03,Second Class,delivered,03/20/2018 23:39,03/20/2018 23:50,03/27/2018 01:27,04/03/2018 22:08,04/02/2018 00:00
CA-2017-143245,AJ-10795,VEN02,Standard Class,delivered,12/18/2017 18:12,12/20/2017 07:18,12/20/2017 20:42,12/30/2017 12:41,01/12/2018 00:00
CA-2015-115924,CW-11905,VEN02,Second Class,delivered,04/21/2018 13:33,04/24/2018 18:54,04/23/2018 19:32,04/30/2018 17:08,05/23/2018 00:00
CA-2015-127019,RM-19675,VEN02,Standard Class,delivered,11/24/2017 14:29,11/24/2017 16:33,11/27/2017 18:53,12/05/2017 19:52,12/19/2017 00:00
CA-2016-131380,GM-14440,VEN02,Second Class,delivered,02/18/2018 13:56,02/18/2018 14:55,02/21/2018 20:29,02/22/2018 21:32,03/08/2018 00:00
CA-2014-151330,DB-13120,VEN04,First Class,delivered,06/11/2018 14:58,06/12/2018 09:37,06/13/2018 07:04,06/16/2018 16:32,07/12/2018 00:00
CA-2017-145443,AH-10210,VEN02,Second Class,delivered,06/11/2017 20:29,06/11/2017 20:42,06/13/2017 12:43,06/17/2017 09:57,07/03/2017 00:00
CA-2015-158491,DV-13465,VEN02,Second Class,delivered,03/09/2018 18:17,03/13/2018 04:10,03/13/2018 22:55,04/10/2018 18:12,04/13/2018 00:00
CA-2016-151092,EM-14095,VEN02,Standard Class,delivered,06/30/2018 11:02,06/30/2018 11:15,07/03/2018 12:21,07/10/2018 01:12,07/27/2018 00:00
CA-2015-127509,CB-12025,VEN02,Standard Class,delivered,07/22/2017 17:55,07/22/2017 18:10,07/24/2017 22:34,08/01/2017 20:37,08/16/2017 00:00
CA-2015-126669,MV-18190,VEN03,Standard Class,delivered,04/19/2018 18:41,04/19/2018 18:51,04/20/2018 23:30,04/24/2018 22:14,05/04/2018 00:00
CA-2015-160472,TH-21235,VEN02,Second Class,delivered,01/19/2018 16:33,01/19/2018 16:59,01/23/2018 12:13,02/02/2018 13:09,02/14/2018 00:00
